Title,Author,Reply_author,reply_author_id,reply_content,reply_pubtime,comment_like
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,是哇，主要是phd不用花钱，不过如果申请到话应该会硕博混申吧,2023-04-01 19:01:05,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,136196548,为啥要文科转生物呢，出于兴趣？而且你觉得法硕卷，有没有想过生物博士也…考虑过毕业之后的出路吗,2023-04-01 19:55:57,107
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,146350461,PhD不花钱要花老师的funding啊，你至少得给老师带来超过funding的收益吧，法学跨生物我认为应该没有这个能力(没有针对uu的意思，但申请博士就是很残酷，科班直博都是沉浸式做科研有paper，何况你还没有系统的专业基础),2023-04-01 20:27:44,97
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,春暖,69005544,我听说在美国，以在读硕士的身份申请转专业读硕士非常容易。比在中国，申请去美国跨专业读硕士容易的多。有位学姐分享，她所读的金融硕士，同班同学还有从语言学专业转过来的。但是转专业读硕，第一年很难拿奖学金，你得自己备好第一年的学费和生活费。还有个办法就是读硕时，去选修目标专业的课程拿学分，硕士毕业后再凭自己选修学分申请目标专业硕士,2023-04-01 21:00:05,8
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,春暖,69005544,学校没有，你考个自考文凭。申请有说服力,2023-04-01 21:03:21,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,嘟嘟嘟略,emanon_yu,生物类的实验不难，细心认真的人都能做好，但是需要时间沉下心学习和实践。申博士项目还是需要有相关科研经验的，看看能不能在本校找个大创项目之类的，或者像我一个师妹一样托关系进大组打黑工。,2023-04-01 21:03:40,11
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,了解啦，谢谢姐妹～,2023-04-01 21:20:16,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,嗯嗯，五月份就找外校同学争取打黑工去,2023-04-01 21:20:49,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,嘟嘟嘟略,emanon_yu,最好是能找到领域内有影响力的组，另外，老师如果能给你写推荐信就更好了,2023-04-01 21:24:32,1
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,哈哈哈我尽量,2023-04-01 21:30:12,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,230340375,宝要不先找个实验室打打工再决定🥲,2023-04-01 22:26:46,24
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,刺刺一枚,182302478,在她乡上好像也看到lz了hhh,2023-04-01 23:03:40,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,SighNoMore,243066177,想起之前组里一位姐妹说的，自己适不适合科研，用一年时间把完整的项目从头跟到尾，心里会比较有数 我觉得很有道理,2023-04-01 23:26:52,23
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,桃,aggiehj,可以，我本科的时候有个TA，本科读的社科类，博士就读了生物类。可以找找两者之间的联系，就是生物也有和法律相关的部分，比如知识产权什么的,2023-04-01 23:42:46,7
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,121027858,好棒！之前确实想当然以为不能,2023-04-02 00:15:01,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,氢氧话梅,130289916,生化国内硕在这里✋🏻，我们申硕博是看实验能力和文章情况的，说实话带本专业本科生的实验都很吃力。连理论基础都没有，最好还是先跨个硕吧。,2023-04-02 00:33:10,22
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,氢氧话梅,130289916,而且生物硕博跟兴趣学习差别很大，本科课程和硕士真正做的东西千差万别，如果有生物系的大创项目可以完整跟一个试试看！,2023-04-02 00:36:27,18
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,rustyHalcyon,Jessica031459,我的情况是文跨工申直博可能和lz有点类似，并不discourage你的勇气，但还没上过课没做过科研就想申请phd是否有点草率？虽然我还没有到真正的申请季（24fall）但据我了解除了楼上已经说了很多的科研发文章以外，课程是很重要的，非常建议你想各种办法在国内外修读生物学相关课程，比如跨校辅修 双学位 读国外的暑校 拿到修读过的证明（比如成绩单）并通过gre subject考试，自学是无法让阅读简历的老师看到你的能力的。另外可以尽早去国外交换建立connection，申请暑研，因为申直博是要和海内外的本专业硕士竞争，大跨度转专业的本科学生简历很没竞争力，需要提前找到了解你的老师来提高申请的成功率。另外绩点方面，一定要把生物专业的课绩点刷高，本专业只要能超过3.0其实高低都无所谓。,2023-04-02 02:07:35,27
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,rustyHalcyon,Jessica031459,只能说大二的话还有很多时间去创造自己的bg，其实努努力还是有可能的，不像我大二暑假才反应过来自己想出国读博 成绩单啊课程啊根本就来不及准备了。,2023-04-02 02:11:07,5
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,145617371,个人感觉，非要说难度，感觉退学重新高考选生物专业，都比法学本科毕业无缝衔接美国生物phd更容易。绩点3.0申phd已经算拖后腿了，证明学习能力不算高。科研经历的话，说实话这种跨度实验室也不一定收。可以先试试能不能有科研。但如果已经下定决心不读法学生物的话，大一这一年的沉没成本，跟整个人生相比真的不算什么，但本科毕业了就有限制了。,2023-04-02 08:12:54,33
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,145617371,lz学校没有生物专业，感觉很无解…我的建议是确定要学生物了不如直接退学重新高考（🤦‍♀️,2023-04-02 08:14:56,12
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,余緬,208468151,求问她乡上是什么？论坛？,2023-04-02 09:15:54,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,正确的，五月份就去弄,2023-04-02 10:31:28,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,哈哈哈哈是这样，我本来发了一个帖子然后删了？,2023-04-02 10:32:22,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,这个好强👍👏,2023-04-02 10:32:53,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,好的，我准备先尝试跨考一个硕，今年找找实验室去打工,2023-04-02 10:33:48,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,谢谢姐妹的详细建议！我目前倾向于在国内先跨考一下,2023-04-02 10:35:04,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,重新高考肯定是个办法，不过我想保险一点跨考一个试试，不行还能过法考😂,2023-04-02 10:36:30,1
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,是个论坛，要魔法上网,2023-04-02 10:36:50,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,cheery,vvertigo,感觉好难啊,2023-04-02 11:58:04,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,ghost,203714977,楼主 我突然想起来去年也在组里看到了这个文科跨生物的问题 给你看看https://www.douban.com/group/topic/263316523/?_i=80408624db45f46&amp;amp;dt_dapp=1,2023-04-02 12:11:19,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,HeyJoyce,225413647,或许可以先多看看国内生物本科直博海外phd的人的bg……不是说完全不可能，但陆本直申全奖phd的难度是会绝对远远高于你法学本保研/考研法硕的，这两者根本不在一个难度系数上。何况你本科本校甚至连生物专业都没有呀。,2023-04-02 18:38:28,12
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,谢谢姐妹，这个帖子我也看过～,2023-04-02 19:18:57,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,epiphany,218774603,本科要是缩小难度可以学一个二专业或者辅修啊啊啊啊（可以考虑一下）  然后可以根据这个二专业和辅修的课程修国外的生物硕 直接转专业生物硕,2023-04-03 22:55:04,2
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,epiphany,218774603,因为研究生直接跨大类学科还是很难的。只能说走本科专业和你感兴趣专业的交叉学科方向。感觉交叉学科方向好像不是很符合楼主的目标。楼主可以根据情况多考虑考虑,2023-04-03 22:56:28,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,谢谢你的回复！学校没有二专业和辅修，所以大概只能跨考了😂,2023-04-05 18:36:28,0
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Eva,mtwmznl,没有修过相关专业课甚至过不了院系的最低要求……除非你要申请交叉学科生物相关的文科，但是这种本质还是文科,2023-04-05 19:31:39,2
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,rinko,183162190,我在美国还算比较大的学校都没没听说过硕士转专业啊……我朋友是一个bio的本科生，周周quiz你最好想想读这个要在这边做什么工作，还有就是能不能要三封有信服力的推荐信啊……,2023-04-06 03:10:59,3
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,4299820,你这个情况，国内比国外好转。因为国外的学校，学生的钱要老板出，ta怎么会自己出钱要一个毫无经验的phd学生啊……而国内的话，大部分高校学生的钱是学校出，而一些学校如果名额多生源少，也是会考虑跨专业考生的。,2023-04-06 12:54:41,5
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,momo,4299820,而且我觉得lz你的动力也有问题。如果你是喜欢生物，愿意跨考付出努力也很好。但如果你只是“防卷”，我觉得你完全本末倒置了，因为phd并不轻松特别是生物phd。如果你对科研完全没有概念，劝你慎重入坑。如果你决定要入坑，你至少要自己把别人的本科相关课程去学习一遍。学校没有辅修，你就coursera之类的平台上找课程，争取拿到课程认证，都可以作为你的申请材料。而不是只复习考研要考的课程。不然的话即使是在国内，除非学校是真的确学生，不然基本上很难过复试。,2023-04-06 13:03:17,9
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,这是我自己造就,132840373,楼主你现在对科研没有什么概念，你至少要对生物的知识体系有一个了解，然后能够做实验。最简单的逻辑就是你去读phd老板是要帮你交学费给你发生活费的，而且实验室里的材料都很贵很贵，那老板是不会请一个没有经验的学生到实验室的，包括phd需要做助教，如果你这些都不是很会怎么到实验室给本科生带教呢。如果你是学化学、医学这样进实验室的相关专业，或者是学计算机、数学、物理这样的专业，都可以转，但是文科生要转真的跨太远了。,2023-04-06 13:39:17,9
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,这是我自己造就,132840373,我觉得最起码在phd之前你需要读一个授课型的硕士,2023-04-06 13:40:22,4
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,Bubo bubo,172668076,我更新了一下后续，虽然这个情况挺少见的，但不知道有没有想转生物的要看（。）,2023-10-16 22:25:48,3
提问/讨论｜文科生有可能申请到海外的生物phd吗（2023/10/16更新）,Bubo bubo,ghost,203714977,姐妹是想先在国内考研啊 加油哇 感觉好励志,2023-10-16 23:53:25,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,豆友218610781,218610781,[内容不可见],2023-10-12 22:51:59,11
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,SidoChen,SidoChen,已经读研了的话，直接去问现在学校的老师有没有机会之类的。,2023-10-13 05:51:31,2
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Polar Bear,225906920,这样的机会基本会给在北美当地获得硕士学位的学生 所以几率很小,2023-10-13 07:55:25,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,叶落花开,2381525,耶鲁这边Econ 好像有国内predoc ，可能需要先联系导师,2023-10-13 09:15:30,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,🥲🥲感谢回复，多方了解之后决定就在我校做part time ra然后明年随缘申请了！,2023-10-13 20:40:17,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,好的谢谢！,2023-10-13 20:40:39,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,感谢回复！决定还是在我校做part time ra明年直接申请phd了～,2023-10-13 20:41:21,1
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,嗯嗯谢谢！也有同学建议我申请一下chicago，据说招的人很多。我再多了解一下～,2023-10-13 20:41:51,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,豆友218610781,218610781,[内容不可见],2023-10-13 20:43:54,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,MIK,yj10144,突然焦虑起来，研二才开始准备申博就算迟了吗？我现在研一，也还没有决定好…,2023-10-14 00:04:43,0
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,主要是我一直没有往读博这方面准备🥲所以gpa 研究经历 ra什么的都是不太ok的,2023-10-16 13:52:36,1
提问/讨论｜有uu申请过北美Econ的predoc吗！,Goldenslumbers,Goldenslumbers,234904208,姐妹我被大家（还有我的朋友们）劝退econ predoc了🥲准备还是直接申博了,2023-10-16 13:53:12,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,毛絲絨铁锈河豚,90784715,附cv和rp联系导师的话可能收到的回复也是建议直接向委员会申请，ta们可能没办法给出直接的承诺，所以可以看看每个学校院系的招生特点，比如是不是强committee什么的,2023-09-28 16:38:59,2
提问/讨论｜社科找博导，求建议（美/英）,jooo,毛絲絨铁锈河豚,90784715,⬆️指美国。可以关注一下系里的研究风格/取向/强势领域…如果一个系里有2-3个大方向比较相关的potential导儿，或许再申请比较保险？,2023-09-28 16:41:11,1
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,明白啦！谢谢你，解释得很清楚。看来美国还是比较看重学生和系的相关度？,2023-09-28 19:05:08,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,多问一下，是不是强committee怎么判断呢？就是学校admission写的“由x人的委员会审核”这类信息吗？,2023-09-28 19:06:13,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,毛絲絨铁锈河豚,90784715,美国大部分都是committee，也可以邮件问或者看看faq那里有没有提及,2023-09-28 23:16:53,3
提问/讨论｜社科找博导，求建议（美/英）,jooo,王般若,67093640,不知道具体是什么领域，但是因为一周前我问过我男朋友博导（经济系）类似的问题，他给我的回复是在申请时表达出来的研究兴趣切忌不要过于“精确”，美国大部分都不是强导师，所以你只需要在老师在学校官网的profile中看到他的研究兴趣和你的有重合就可以发邮件问问了，如果你想再做些工作可以查询老师目前手中的grant来确定他们接下来几年的研究重点方向,2023-09-29 06:00:37,6
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,我是人类学哈哈，不知道会不会有些学科上的不同。我在想可能稍微“不精确”一点，再找找美国的学校，根据rp找到的方向很契合的老师也继续推进，两手都试试哈哈哈，好多策略选择。祝你也顺利呀～,2023-09-29 19:47:40,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,禾页果米,83921135,你的专业在美国很大概率是committee制的，建议你定好方向跟方向上的老师陶瓷吧。committee制的话其实陶瓷跟录取成功并没有很大关系，能被录取了再跟老师聊也不急，重点是材料要准备好。我当时博士被录取时是没有陶瓷的。,2023-10-02 05:50:55,5
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,确实，在美国体系里陶瓷和录取不录取得分开。不过我感觉还是想要获得更多信息，帮我决定要申请什么学校？比如，老师还有没有收新学生？对我提出的研究方向/问题有没有兴趣？能不能合得来？所以除了读他们的研究，如果能有额外的交流感觉很有帮助。我在想或许可以邮件联系，表示“自己了解committee决定录取，但还是想了解情况etc”,2023-10-02 14:13:50,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,ngaa,44368965,申请美国我觉得你可以放宽一点和老师匹配度 一个系里有三个老师能给你在某一方面的指导就行 给老师发邮件主要问下还收不收学生 尤其是年轻老师还有可能会跳槽 所以问一句有必要 至于“对我提出的研究方向/问题有没有兴趣？能不能合得来？”可能会回应这些的人不会特别多 而且回了也没用 毕竟是committee制 但是她们有人愿意给你sop提建议也很好啊,2023-10-03 01:53:14,2
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,谢谢！你回应了我好几个疑问。确实，从重要程度和回应率两个方面来说，肯定是收不收学生这点，其他是好的add-on但强求不了。我会好好参考的～,2023-10-03 15:48:33,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,mono,xuanerxuaner,"一些申英国的建议：
junior一些的导师也可以套，他们通常会找一个senior一些的导师一起带你，所以不用担心。
可以稍微扩大一些搜索范围，因为其实很多导师是愿意通过带一个交叉领域的博士生来拓宽自己的研究领域的，不必特别拘泥，尤其是社科领域。也不用局限在某一个专业，交叉领域的专业可以都看一看的，说不定哪个导师就在隔壁专业呢。",2023-10-03 22:31:23,1
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,"原来如此，junior老师可能会找senior老师一起
嗯嗯！我现在找到其中一个老师就在隔壁的跨学科系，但有时候感觉心有余力不足，看不来那么多系和人hhhh
谢谢你呀～",2023-10-04 00:02:26,0
提问/讨论｜社科找博导，求建议（美/英）,jooo,jooo,rekx,"再大家问一个关于美国跨系所交集的问题！
一个老师建议可以看看学校中国研究中心以及其他几个社科系的人，作为additional support。我也确实发现社会学系有个老师的研究比较相关，不知道怎么在SoP里提及比较好？不知道有没有跨系supervision的情况？",2023-10-15 18:44:58,0
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Seeuaga,189315109,建议做成小论文，跟导师关系变差会很痛苦,2023-09-20 13:20:43,112
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,豆友256828527,256828527,[内容不可见],2023-09-20 14:33:39,280
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,如果你是假的,64502036,好 俺考虑下！,2023-09-20 14:34:17,1
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,如果你是假的,64502036,对啊！这个ip我真的无话可说，我再纠结几天😭,2023-09-20 14:34:48,13
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,豆友256828527,256828527,[内容不可见],2023-09-20 14:35:29,118
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,momo,139449892,另选,2023-09-20 15:06:04,5
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,NCT忙内安成民,185501015,还跟她就换题,2023-09-20 15:15:33,5
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,莫拉古,260732364,毕业要紧，换题，如果你坚持做她可能不愿意指导你改了,2023-09-20 16:06:41,17
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,松花蛋挞🥞,127958042,不建议写，我觉得最主要的还是！！你导师不是这个领域的，这样会让你的研究变得很难推进，尤其是你遇到困难的时候求助无门，真的很难。我就是一开始选的不是导师领域的，导师说了好几次让我换，我一开始不愿意。后来发现真的是推进困难，就换了题目。,2023-09-20 16:18:43,45
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,元气兜ʘ⌄ʘ,142381763,最好换题吧，她不熟悉这个领域也就没法给你又用的指导啊，但能说出“平等得有些过了”真的让人很无语,2023-09-20 16:54:20,47
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Rosin,58127870,"就我切身经历而言吧，我研究生跨考社会学方向，一开始我导（男）没有建议我课题让我自己找兴趣点。我拍脑袋拍了好久想不出。
某次午饭的时候，有门课的女导师建议我，因为我之前有过工作经历且是在男女比例很夸张的行业，她建议我“参考”她见过的一篇职业幸福指数的paper写个大陆特色的，还好心发了我原文。我寻思这很合我意也给我壮了胆，跟我导说了。
我导想都没想告诉我别碰这个话题，最后就……我妥协了",2023-09-20 18:04:47,11
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Hygge,197935665,先保毕业 之后再说吧,2023-09-20 18:16:31,1
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,八琅,190407362,这个女导师给你的指导挺奇怪的（非恶意），她做的也是性别方向吗？男女比例、幸福指数、就业行业，这三个关键词在大陆做研究真的是举步维艰…,2023-09-20 18:54:54,11
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,momo,236561984,同看了IP，真的悲哀,2023-09-20 19:13:25,8
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,黎明风,90782283,女权主义不行么 为什么要叫女性主义、、、、不过建议听导师的,2023-09-20 19:37:42,13
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,如果你是假的,64502036,因为国内学术用语女性主义比较多，因为跟导师讨论的时候用的这个词都没通过，更别说提女权了，在她看来更不可能,2023-09-20 19:41:29,19
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Rosin,58127870,"其实那篇paper是性别议题，称不上是幸福指数or就业这么敏感的话题。本来我们专业就是社会学，人和人、人和社会，讨论的内容归归类其实也就那么几个板块。
如果要说敏感，我导某些课题其实更“尖锐”一些。而且我这也不过就是一个研究生的论文，谈不到能有多深刻，产生多大影响力。我觉得很无奈的一点是，导师会觉得其他评审老师会认为这种课题“不适合”，形成了一种“避而不谈”的默契。",2023-09-20 19:48:14,12
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,班左琴,sushengshu,我太理解楼主了，我在和导师聊完后，觉得在这些人笔下写女权、女性，都是委屈自己的……抱抱楼主，可以考虑换题。楼上说写成小论文确实可行,2023-09-20 20:28:59,15
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,网上阅读实验,198247671,"自己发文章吧
她不行",2023-09-20 22:16:12,4
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Star,stargauche,感觉在拆那“女权”or“女性主义” 都有点敏感 有华中乡土派的教授都有过 很反对女权的言论…… 在这片土地上…还是慎重选择吧,2023-09-21 03:39:53,15
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,伍条仁,149040631,建议不要。之前在网上刷到南开有女生毕业论文写了这种，被人肉网暴了，好像是还在老师比较支持的情况下。,2023-09-21 06:10:33,13
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,black,52685681,“男女已经非常平等了”？？？？是不是就是说，楼主你赶紧换个导师？？,2023-09-21 08:41:01,18
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,世界上最好的熊,150288272,导师不同意或者完全看不上就别写了，我当时论文是一个小说的文本分析，我快写完了导师才开始看那个小说，到最后一共看了半本，跟我说他写的这么烂你分析个啥，你不用分析了，这个作者不会写😢 最后差点挂了。,2023-09-21 08:49:33,1
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,momo,259167234,别写了，我身边就有相关的甚至不是专门写这个题目的，写了一半被叫停了,2023-09-21 09:17:54,3
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,枕繁华,137054059,老中是这样的，更何况还是男导,2023-09-21 09:51:08,7
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,世界最冷的港口,180791769,🤧🤧🤧🆘，这里到底在搞啥，引入性别视角不是非常非常非常正常和大势所趋吗,2023-09-22 14:58:48,9
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,Lucy123,147226372,我觉得不要。第一，需要导师指导论文的情况，她不会指导不擅长的，更不会指导不喜欢的。第二，即使可以自己写，在这里，和导师交恶完全没有好处，生活会变得很麻烦。第三，即使导师支持，也面临着答辩不过，不能发表的困境。第四，如若喜欢，可以去一个更适合女权主义研究的地方。第五，我也动过这个心思，也是由于种种原因作罢。祝好。,2023-09-23 02:09:08,2
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,财源滚滚,198204869,我也觉得不要。一方面由于你导师的客观情况和主观认知摆在那里，个人认为你的研究和论文没有办法得到该有的助力。另一方面就是在书写的过程中，对你来说，这些应有的助力反而可能成为阻力的话，那么书写的结果以及后续的答辩也可能没办法顺滑通过……我论文也是女性相关，文学题材，写成外文。论文导师还是个印度的婆罗门，但他没有干涉我的内容，基本上全程都是纠正我的语言措辞和语法。答辩的几位导师刚好都对文学领域感兴趣，对我也很友好...但只是因为这次我走运了，但凡写作导师和答辩导师有一个对我的写作题材和方向不满意，我都不知道事情会变成什么样,2023-09-27 09:45:16,1
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,如果你是假的,64502036,是在国内嘛，好羡慕啊,2023-09-27 12:04:25,0
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,财源滚滚,198204869,在国内，但是我觉得可能因为我的论文只是一份本科论文，所以没有什么讨论的必要😢,2023-09-27 12:11:20,0
提问/讨论｜想请教一下导师不喜欢毕业论文选题写女性主义，是要坚持还是另选？,如果你是假的,财源滚滚,198204869,因为我们是外语专业嘛，所以其实最后落脚点在于用外语写论文。大的方向其实老师都没有干涉，都是自己选自己感兴趣的。我看了看我们班12个人的论文，差不多有四个都是写女性相关的。而且因为可能外语专业男女比例本身就摆在那里，我们的老师除了我的论文导师是男性以外，其余也都是女性。加上基本上他们的研究领域都在文学，所以我觉得相比于其他学校和专业，这方面的审核会宽泛一些。,2023-09-27 12:13:13,1
